,ID,innings,batter,bowler,batting_strength,bowling_strength,total_run
513,548313,1,['JD Ryder' 'SC Ganguly' 'MN Samuels' 'RV Uthappa'],['P Kumar' 'JP Faulkner' 'AD Mascarenhas'],717.6384201999682,51.51662155933999,38
514,548313,2,['AC Gilchrist' 'PC Valthaty' 'Mandeep Singh' 'AM Nayar'],['AB Dinda' 'MN Samuels' 'A Nehra' 'R Sharma'],512.7474804606414,47.26151831712838,19
515,548314,1,['PA Patel' 'S Dhawan' 'B Chipli' 'DT Christian'],['Harbhajan Singh' 'MM Patel' 'SL Malinga' 'PP Ojha'],983.5867329897928,86.58699821831905,45
516,548314,2,['TL Suman' 'RE Levi' 'RG Sharma' 'AT Rayudu'],['Ankit Sharma' 'DW Steyn' 'DT Christian'],1071.9460672428827,46.42304892231101,29
517,548315,1,['JH Kallis' 'G Gambhir'],['Z Khan' 'R Vinay Kumar' 'HV Patel' 'M Muralitharan'],1329.9662188345235,70.11427454904626,60
518,548315,2,['CA Pujara' 'CH Gayle' 'V Kohli' 'AB de Villiers' 'SS Tiwary'],['B Lee' 'JH Kallis' 'L Balaji'],1448.7551220352816,53.59955920635874,20
519,548316,1,['F du Plessis' 'SK Raina' 'S Badrinath'],['IK Pathan' 'UT Yadav' 'M Morkel'],1355.283472020941,78.24242395166151,41
520,548316,2,['NV Ojha' 'V Sehwag' 'KP Pietersen'],['JA Morkel' 'DE Bollinger' 'R Ashwin'],707.8503788914301,73.52559668469509,50
521,548317,1,['RE Levi' 'TL Suman' 'RG Sharma'],['AA Chavan' 'A Singh' 'KK Cooper'],882.3959039503435,25.636087895764366,54
522,548317,2,['R Dravid' 'AM Rahane' 'SP Goswami' 'OA Shah'],['SL Malinga' 'MM Patel' 'JEC Franklin' 'PP Ojha'],723.1804570552616,62.04101597747852,44
523,548318,1,['MA Agarwal' 'CH Gayle' 'V Kohli'],['R Ashwin' 'DE Bollinger' 'JA Morkel'],1798.82436890823,73.52559668469509,56
524,548318,2,['M Vijay' 'F du Plessis'],['DL Vettori' 'Z Khan' 'R Vinay Kumar' 'RR Bhatkal'],1193.679602806861,49.22368310093074,52
525,548319,1,['JD Ryder' 'SC Ganguly' 'MN Samuels' 'RV Uthappa' 'AD Mathews'],['P Kumar' 'P Awana' 'AD Mascarenhas'],638.1841132939074,46.0663733515813,29
526,548319,2,['PC Valthaty' 'SE Marsh' 'AC Gilchrist'],['AB Dinda' 'A Nehra' 'MN Samuels' 'AD Mathews'],683.1533123107112,46.81353468129487,38
527,548320,1,['R Dravid' 'AM Rahane'],['L Balaji' 'JH Kallis' 'SP Narine'],1249.8182509192688,78.7395673519805,45
528,548320,2,['JH Kallis' 'G Gambhir' 'MS Bisla'],['J Botha' 'A Singh' 'AA Chavan'],1003.9952490960094,26.22597695561534,36
529,548321,1,['KC Sangakkara' 'S Dhawan' 'PA Patel'],['IK Pathan' 'KP Pietersen' 'M Morkel' 'AB Agarkar'],1420.1692813548698,46.85137048340362,50
530,548321,2,['NV Ojha' 'V Sehwag' 'KP Pietersen' 'DPMD Jayawardene' 'LRPL Taylor'],['V Pratap Singh' 'DW Steyn' 'DT Christian'],659.105234176282,44.66521837992028,34
531,548322,1,['F du Plessis' 'M Vijay'],['M Kartik' 'AB Dinda' 'A Nehra' 'R Sharma' 'MN Samuels'],1193.679602806861,46.78560895532379,43
532,548322,2,['RV Uthappa' 'JD Ryder' 'SC Ganguly'],['KMDN Kulasekara' 'JA Morkel' 'R Ashwin' 'DJ Bravo'],924.3566867034059,80.92677293175493,56
533,548323,1,['AC Gilchrist' 'Mandeep Singh' 'SE Marsh' 'DJ Hussey'],['YK Pathan' 'JH Kallis' 'SP Narine'],763.4538673743243,73.80504754308724,26
534,548323,2,['JH Kallis' 'G Gambhir' 'MS Bisla' 'MK Tiwary'],['P Kumar' 'BA Bhatt' 'AD Mascarenhas'],927.9680623490964,41.46472348176426,48
535,548324,1,['R Dravid' 'AM Rahane'],['Z Khan' 'S Aravind' 'R Vinay Kumar'],1249.8182509192688,64.80911944705396,43
536,548324,2,['MA Agarwal' 'CH Gayle' 'V Kohli'],['J Botha' 'Pankaj Singh' 'A Singh'],1798.82436890823,27.0034610312879,54
537,548325,1,['RE Levi' 'DJ Jacobs' 'RG Sharma' 'AT Rayudu'],['IK Pathan' 'S Nadeem' 'M Morkel'],1013.4863267071354,61.88483044894604,23
538,548325,2,['NV Ojha' 'V Sehwag' 'KP Pietersen'],['MM Patel' 'RP Singh' 'CJ McKay'],707.8503788914301,48.23305309196874,41
539,548326,1,['KC Sangakkara' 'S Dhawan'],['Pankaj Singh' 'A Singh' 'J Botha'],1560.096285010888,27.0034610312879,57
540,548326,2,['R Dravid' 'AM Rahane' 'AL Menaria'],['Ankit Sharma' 'DW Steyn' 'DT Christian' 'Anand Rajan'],898.2946584032843,38.59575891395548,62
541,548327,1,['RV Uthappa' 'JD Ryder'],['Z Khan' 'TM Dilshan' 'R Vinay Kumar' 'HV Patel' 'DL Vettori'],1098.8776268374115,57.66161494076975,58
542,548327,2,['TM Dilshan' 'CH Gayle' 'MA Agarwal'],['AB Dinda' 'A Nehra' 'B Kumar' 'MN Samuels'],1107.8805442357377,65.94341953022484,42
543,548328,1,['AC Gilchrist' 'PC Valthaty' 'SE Marsh' 'Mandeep Singh'],['B Lee' 'JH Kallis' 'SP Narine'],684.9139004154905,71.6907489536369,45
544,548328,2,['BB McCullum' 'G Gambhir' 'MS Bisla'],['P Kumar' 'AD Mascarenhas' 'Harmeet Singh' 'PP Chawla'],1050.9450493129846,61.100536384582114,53
545,548329,1,['DJ Harris' 'S Dhawan' 'KC Sangakkara' 'CL White'],['AD Russell' 'IK Pathan' 'M Morkel' 'VR Aaron'],905.4702957916852,59.80449137488037,33
546,548329,2,['V Sehwag' 'DA Warner' 'NV Ojha'],['S Dhawan' 'TP Sudhindra' 'MS Gony' 'A Ashish Reddy'],1315.6469936810245,28.754629895201322,64
547,548330,1,['F du Plessis' 'S Badrinath'],['M Kartik' 'A Nehra' 'B Kumar' 'MN Samuels'],968.8520540247764,62.486646261375114,42
548,548330,2,['RV Uthappa' 'JD Ryder' 'SC Ganguly' 'MK Pandey'],['DE Bollinger' 'KMDN Kulasekara' 'R Ashwin'],1056.2711601406618,55.57125742341076,53
549,548331,1,['N Saini' 'PC Valthaty' 'SE Marsh' 'DJ Hussey'],['Z Khan' 'R Vinay Kumar' 'HV Patel'],466.3702300150259,74.87472434338363,41
550,548331,2,['MA Agarwal' 'CH Gayle' 'V Kohli' 'SS Tiwary' 'AB de Villiers'],['P Kumar' 'P Awana'],1595.4925825296505,59.724970327315354,36
551,548332,1,['R Dravid' 'AM Rahane' 'OA Shah'],['KMDN Kulasekara' 'DE Bollinger' 'DJ Bravo' 'R Ashwin'],913.6983021323141,71.56045239166015,41
552,548332,2,['S Badrinath' 'F du Plessis'],['AL Menaria' 'STR Binny' 'A Singh' 'KK Cooper' 'GB Hogg'],968.8520540247764,25.724477710153998,45
553,548333,1,['RV Uthappa' 'JD Ryder' 'SC Ganguly'],['IK Pathan' 'S Nadeem' 'M Morkel' 'UT Yadav'],924.3566867034059,71.67192645866766,52
554,548333,2,['DPMD Jayawardene' 'V Sehwag' 'KP Pietersen'],['AC Thomas' 'A Nehra' 'M Kartik' 'AD Mathews'],739.828014742091,44.022193466880594,49
555,548334,1,['JEC Franklin' 'SR Tendulkar'],['P Kumar' 'BA Bhatt' 'P Awana' 'Azhar Mahmood'],559.1920432714898,42.060732729231326,39
556,548334,2,['N Saini' 'Mandeep Singh'],['MM Patel' 'RP Singh' 'PP Ojha' 'KA Pollard'],389.8422379593198,62.93661665156,48
557,548335,1,['KC Sangakkara' 'S Dhawan' 'PA Patel'],['YK Pathan' 'B Lee' 'SP Narine' 'L Balaji'],1420.1692813548698,64.21867427218696,39
558,548335,2,['BB McCullum' 'G Gambhir' 'MS Bisla'],['DW Steyn' 'Ankit Sharma' 'V Pratap Singh'],1050.9450493129846,39.528241604286336,42
559,548336,1,['V Kohli' 'TM Dilshan' 'MA Agarwal'],['A Chandila' 'Pankaj Singh' 'KK Cooper'],1327.8329012842935,23.098018080883037,37
560,548336,2,['R Dravid' 'AM Rahane'],['Z Khan' 'R Vinay Kumar' 'DL Vettori'],1249.8182509192688,63.814910801240984,48
561,548337,1,['JD Ryder' 'SC Ganguly' 'MK Pandey' 'RV Uthappa'],['IK Pathan' 'M Morkel' 'UT Yadav'],1056.2711601406618,78.24242395166151,28
562,548337,2,['DPMD Jayawardene' 'V Sehwag' 'KP Pietersen'],['AC Thomas' 'A Nehra' 'LJ Wright'],739.828014742091,39.54925217019804,61
563,548339,1,['N Saini' 'Mandeep Singh' 'SE Marsh'],['RJ Peterson' 'RP Singh' 'CJ McKay' 'MM Patel'],589.401700264327,39.00603981897656,44
564,548339,2,['JEC Franklin' 'SR Tendulkar'],['P Kumar' 'BA Bhatt' 'P Awana'],559.1920432714898,46.90790101028944,40
565,548341,1,['PA Patel' 'S Dhawan' 'CL White'],['A Nehra' 'AC Thomas' 'MN Samuels' 'B Kumar'],1327.9302823921405,56.479701877140364,50
566,548341,2,['MK Pandey' 'JD Ryder' 'SC Ganguly' 'RV Uthappa'],['Ankit Sharma' 'JP Duminy' 'MS Gony' 'J Theron'],1056.2711601406618,28.24848019854769,44
567,548342,1,['DPMD Jayawardene' 'V Sehwag'],['SL Malinga' 'RP Singh' 'R Shukla'],896.7057287822295,65.71038575468096,54
568,548342,2,['AC Blizzard' 'RG Sharma' 'SR Tendulkar' 'KD Karthik' 'AT Rayudu'],['IK Pathan' 'S Nadeem' 'M Morkel' 'UT Yadav'],1330.3390080223858,71.67192645866766,49
569,548343,1,['Mandeep Singh' 'SE Marsh'],['KMDN Kulasekara' 'JA Morkel' 'R Ashwin' 'SB Jakati'],839.358144802085,62.1118435833036,43
570,548343,2,['F du Plessis' 'S Badrinath' 'SK Raina'],['P Kumar' 'BA Bhatt' 'Bipul Sharma' 'P Awana' 'Azhar Mahmood'],1355.283472020941,38.652232522654714,48
571,548344,1,['BB McCullum' 'G Gambhir'],['Z Khan' 'DL Vettori' 'KP Appanna' 'R Vinay Kumar'],1400.3909191599864,52.47604796579561,46
572,548344,2,['TM Dilshan' 'CH Gayle' 'V Kohli' 'AB de Villiers' 'SS Tiwary'],['YK Pathan' 'B Lee' 'SP Narine' 'JH Kallis'],1508.6034373522825,64.97661826284673,35
573,548345,1,['DPMD Jayawardene' 'V Sehwag' 'KP Pietersen' 'LRPL Taylor'],['AA Chavan' 'Pankaj Singh' 'A Singh' 'KK Cooper'],663.186689779176,25.24903927269534,42
574,548345,2,['R Dravid' 'AM Rahane'],['IK Pathan' 'S Nadeem' 'M Morkel' 'UT Yadav'],1249.8182509192688,71.67192645866766,40
575,548346,1,['PA Patel' 'S Dhawan' 'IR Jaggi'],['Harbhajan Singh' 'RP Singh' 'MM Patel' 'SL Malinga'],1209.764110372945,86.3840533188465,38
576,548346,2,['RE Levi' 'RG Sharma' 'SR Tendulkar' 'KD Karthik'],['DW Steyn' 'V Pratap Singh' 'DT Christian'],1247.848458734195,44.66521837992028,31
577,548347,1,['F du Plessis' 'MEK Hussey' 'SK Raina' 'DJ Bravo'],['Iqbal Abdulla' 'B Lee' 'YK Pathan' 'SP Narine'],1226.9072005665244,58.88462001176505,43
578,548347,2,['G Gambhir' 'BB McCullum' 'JH Kallis'],['SB Jakati' 'JA Morkel' 'R Ashwin'],1265.9812063024735,78.59723485042764,37
579,548348,1,['PA Patel' 'CL White' 'S Dhawan' 'KC Sangakkara'],['MN Samuels' 'WD Parnell' 'A Nehra' 'B Kumar'],1168.7915900305488,58.37631166755196,33
580,548348,2,['MK Pandey' 'SC Ganguly' 'MJ Clarke'],['Ankit Sharma' 'JP Duminy' 'V Pratap Singh' 'DW Steyn'],700.618128962608,37.59769431078365,48
581,548349,1,['R Dravid' 'AM Rahane'],['IK Pathan' 'UT Yadav' 'M Morkel' 'S Nadeem'],1249.8182509192688,71.67192645866764,56
582,548349,2,['DPMD Jayawardene' 'KP Pietersen' 'V Sehwag'],['AA Chavan' 'Pankaj Singh' 'SR Watson' 'A Singh'],739.828014742091,36.50599842994298,61
583,548350,1,['MA Agarwal' 'V Kohli' 'CH Gayle'],['P Kumar' 'RJ Harris' 'P Awana'],1798.82436890823,52.28591470761293,33
584,548350,2,['Mandeep Singh' 'SE Marsh' 'N Saini'],['Z Khan' 'R Vinay Kumar' 'AB McDonald'],589.4017002643271,58.1523456828431,53
585,548351,1,['JEC Franklin' 'SR Tendulkar'],['M Kartik' 'AB Dinda' 'WD Parnell' 'B Kumar' 'A Nehra'],559.1920432714898,63.780763401678584,42
586,548351,2,['RV Uthappa' 'JD Ryder' 'MJ Clarke'],['SL Malinga' 'MM Patel' 'Harbhajan Singh'],757.4267512249411,92.30821837034391,37
587,548352,1,['F du Plessis' 'M Vijay' 'SK Raina'],['Ankit Sharma' 'DW Steyn' 'V Pratap Singh' 'DT Christian'],1505.1685045423308,39.336263784940215,56
588,548352,2,['PA Patel' 'S Dhawan' 'CL White'],['BW Hilfenhaus' 'JA Morkel' 'DJ Bravo' 'R Ashwin'],1327.9302823921405,83.30563520655177,47
589,548353,1,['G Gambhir' 'BB McCullum'],['M Kartik' 'AB Dinda' 'B Kumar' 'WD Parnell'],1400.3909191599864,61.17756361724133,68
590,548353,2,['RV Uthappa' 'MJ Clarke' 'MK Pandey' 'SPD Smith'],['Iqbal Abdulla' 'M de Lange'],1111.7005784501484,27.324175092331885,45
591,548354,1,['R Dravid' 'AM Rahane' 'SR Watson'],['P Kumar' 'RJ Harris' 'P Awana'],1334.1078532440781,52.28591470761293,64
592,548354,2,['SE Marsh' 'Mandeep Singh' 'N Saini' 'DJ Hussey'],['AA Chavan' 'SR Watson' 'SW Tait' 'J Botha'],579.755194177281,38.54928210049698,33
593,548355,1,['M Vijay' 'F du Plessis'],['RJ Peterson' 'RP Singh' 'MM Patel' 'SL Malinga'],1193.679602806861,60.82026193822103,52
594,548355,2,['JEC Franklin' 'SR Tendulkar' 'RG Sharma'],['BW Hilfenhaus' 'JA Morkel' 'R Ashwin'],1130.8881992620825,71.2315011765996,46
595,548356,1,['DJ Harris' 'S Dhawan'],['Z Khan' 'A Mithun' 'P Parameswaran'],1257.9235770816904,41.71452169192197,46
596,548356,2,['TM Dilshan' 'CH Gayle'],['S Dhawan' 'DW Steyn' 'V Pratap Singh' 'Anand Rajan'],1198.5610360854262,30.10269458189956,46
597,548357,1,['DA Warner' 'V Sehwag' 'DPMD Jayawardene' 'LRPL Taylor'],['B Lee' 'PJ Sangwan' 'JH Kallis' 'SP Narine'],1119.0341508713718,63.51955294329785,50
598,548357,2,['BB McCullum' 'G Gambhir'],['IK Pathan' 'S Nadeem' 'M Morkel' 'UT Yadav'],1400.3909191599864,71.67192645866766,60
599,548358,1,['SC Ganguly' 'MJ Clarke' 'RV Uthappa'],['AA Chavan' 'SW Tait' 'SR Watson' 'J Botha'],858.2208880254916,38.54928210049698,35
600,548358,2,['R Dravid' 'AM Rahane' 'SR Watson'],['WD Parnell' 'B Kumar' 'M Kartik' 'A Nehra'],1334.1078532440781,65.04868810622216,49
601,548359,1,['Mandeep Singh' 'SE Marsh'],['AA Jhunjhunwala' 'V Pratap Singh' 'J Theron' 'S Dhawan'],839.358144802085,22.41096077062376,51
602,548359,2,['DJ Harris' 'S Dhawan' 'PA Patel' 'CL White'],['RR Powar' 'P Kumar' 'PP Chawla' 'P Awana' 'Azhar Mahmood'],1017.70523606595,57.16529061917671,40
603,548360,1,['JEC Franklin' 'SR Tendulkar' 'RG Sharma' 'KD Karthik'],['Z Khan' 'R Vinay Kumar' 'HV Patel'],1272.7402352304618,74.87472434338363,25
604,548360,2,['TM Dilshan' 'CH Gayle'],['SL Malinga' 'RP Singh'],1198.5610360854262,88.7199376063804,35
605,548361,1,['R Dravid' 'AM Rahane' 'SR Watson' 'STR Binny'],['JA Morkel' 'BW Hilfenhaus'],1095.00946136163,44.34490322345168,28
606,548361,2,['MEK Hussey' 'M Vijay' 'SK Raina'],['SR Watson' 'Pankaj Singh' 'SW Tait'],1327.8751313481255,41.773395392241795,36
607,548362,1,['CH Gayle' 'TM Dilshan'],['K Upadhyay' 'AC Thomas' 'B Kumar'],1198.5610360854262,45.68989465920463,66
608,548362,2,['MD Mishra' 'MK Pandey' 'MJ Clarke' 'RV Uthappa' 'AP Majumdar'],['Z Khan' 'R Vinay Kumar' 'HV Patel' 'KP Appanna'],731.220764735951,60.77090812240259,50
609,548363,1,['HH Gibbs' 'SR Tendulkar' 'RG Sharma'],['Shakib Al Hasan' 'B Lee' 'SP Narine'],1204.1871218513218,69.21450974088422,49
610,548363,2,['MS Bisla' 'G Gambhir' 'JH Kallis' 'MK Tiwary'],['MM Patel' 'PP Ojha' 'SL Malinga'],927.9680623490965,77.58927578359143,32
611,548364,1,"['DA Warner' 'V Sehwag' 'NV Ojha' 'DPMD Jayawardene' 'Y Nagar'
 'Y Venugopal Rao']",['BW Hilfenhaus' 'JA Morkel'],876.4501133091022,44.34490322345168,27
612,548364,2,['MEK Hussey' 'M Vijay'],['M Morkel' 'UT Yadav' 'VR Aaron'],927.7395430155534,68.99238200194903,45
613,548365,1,['R Dravid' 'AM Rahane' 'SR Watson'],['M Kartik' 'A Nehra' 'B Kumar' 'R Sharma'],1334.1078532440781,67.42627492105817,45
614,548365,2,"['SC Ganguly' 'JD Ryder' 'RV Uthappa' 'AP Majumdar' 'CJ Ferguson'
 'SPD Smith']",['A Chandila' 'SR Watson' 'SW Tait'],652.2728203443912,38.9995754465569,33
615,548366,1,['S Dhawan' 'PA Patel'],['P Kumar' 'DJ Hussey' 'RJ Harris' 'P Awana' 'Azhar Mahmood'],1784.5661655594176,42.610118343987615,47
616,548366,2,['N Saini' 'Mandeep Singh' 'SE Marsh' 'Azhar Mahmood'],['DW Steyn' 'TP Sudhindra' 'DT Christian' 'AA Jhunjhunwala'],489.8147673288934,51.32781752711409,44
617,548367,1,['CH Gayle' 'TM Dilshan' 'V Kohli' 'SS Tiwary'],['MM Patel' 'RP Singh' 'SL Malinga'],1395.7521635673247,77.3186825842947,40
618,548367,2,['HH Gibbs' 'SR Tendulkar' 'RG Sharma' 'KD Karthik' 'AT Rayudu'],['Z Khan' 'R Vinay Kumar' 'HV Patel'],1390.2908531620133,74.87472434338363,32
619,548368,1,['G Gambhir' 'BB McCullum'],['SB Jakati' 'BW Hilfenhaus' 'R Ashwin'],1400.3909191599864,63.81471195553911,50
620,548368,2,['MEK Hussey' 'M Vijay'],['M de Lange' 'L Balaji' 'SP Narine' 'JH Kallis'],927.7395430155534,63.141370916284224,51
621,548369,1,['Mandeep Singh' 'SE Marsh' 'N Saini' 'DJ Hussey'],['IK Pathan' 'Y Venugopal Rao' 'M Morkel' 'VR Aaron'],579.755194177281,50.69420165361969,47
622,548369,2,"['DA Warner' 'V Sehwag' 'Y Venugopal Rao' 'DPMD Jayawardene' 'LRPL Taylor'
 'NV Ojha']",['P Kumar' 'Azhar Mahmood' 'P Awana'],923.6855965411484,48.989722846895894,37
623,548370,1,['G Gambhir' 'BB McCullum' 'JH Kallis' 'MK Tiwary'],['MM Patel' 'RP Singh' 'SL Malinga'],1124.4575302539445,77.3186825842947,32
624,548370,2,['HH Gibbs' 'SR Tendulkar'],['L Balaji' 'Shakib Al Hasan' 'SP Narine' 'Iqbal Abdulla'],669.1404271553488,66.77288824828796,26
625,548371,1,['M Vijay' 'MEK Hussey' 'SK Raina' 'MS Dhoni'],['P Kumar' 'RJ Harris' 'Azhar Mahmood'],1476.75540553075,49.766086674402345,25
626,548371,2,['AC Gilchrist' 'Mandeep Singh'],['BW Hilfenhaus' 'JA Morkel' 'R Ashwin'],757.2395843534064,71.2315011765996,43
627,548372,1,['CH Gayle' 'TM Dilshan' 'V Kohli'],['IK Pathan' 'UT Yadav' 'VR Aaron' 'AD Russell'],1654.0091269459501,69.5623642940314,42
628,548372,2,['UBT Chand' 'DA Warner' 'Y Venugopal Rao' 'DPMD Jayawardene'],['TM Dilshan' 'Z Khan' 'R Vinay Kumar' 'HV Patel'],891.4836836815371,63.79905840905288,51
629,548373,1,['R Dravid' 'AM Rahane' 'SR Watson'],['JP Duminy' 'DW Steyn' 'MS Gony' 'V Pratap Singh'],1334.1078532440781,41.69980827474761,41
630,548373,2,['PA Reddy' 'S Dhawan'],['A Chandila' 'SR Watson' 'SW Tait' 'J Botha'],1264.5490674601567,37.05203019798772,58
631,548374,1,"['AC Gilchrist' 'Mandeep Singh' 'PC Valthaty' 'DJ Hussey' 'SD Chitnis'
 'Azhar Mahmood']",['M Morkel' 'UT Yadav'],428.0716811774776,81.51746864953044,20
632,548374,2,['UBT Chand' 'DA Warner'],['P Kumar' 'RJ Harris' 'P Awana'],1202.0124257063815,52.28591470761293,44
633,548375,1,['BB McCullum' 'G Gambhir' 'JH Kallis'],['A Nehra' 'AG Murtaza' 'WD Parnell' 'B Kumar'],1265.9812063024735,58.84602360589963,27
634,548375,2,['RV Uthappa' 'JD Ryder' 'MJ Clarke'],['L Balaji' 'Shakib Al Hasan' 'Iqbal Abdulla' 'SP Narine'],757.4267512249411,66.77288824828796,40
635,548376,1,['S Dhawan' 'PA Reddy' 'KC Sangakkara' 'CL White' 'JP Duminy'],['Z Khan' 'R Vinay Kumar' 'P Parameswaran' 'M Muralitharan'],892.0973511520817,57.40191010037273,23
636,548376,2,['CH Gayle' 'TM Dilshan' 'V Kohli' 'SS Tiwary'],['DW Steyn' 'MS Gony'],1395.7521635673247,58.45863614794352,40
637,548377,1,['R Dravid' 'AM Rahane' 'SR Watson' 'STR Binny'],['RP Singh' 'DS Kulkarni' 'SL Malinga'],1095.00946136163,81.89467165968188,31
638,548377,2,['SR Tendulkar' 'DR Smith'],['A Chandila' 'SR Watson' 'SW Tait' 'GB Hogg'],946.5177627377711,35.38887111032664,44
639,548378,1,['BB McCullum' 'G Gambhir'],['IK Pathan' 'UT Yadav' 'M Morkel' 'VR Aaron'],1400.3909191599864,69.66737014044267,48
640,548378,2,['DA Warner' 'V Sehwag' 'DPMD Jayawardene' 'NV Ojha'],['L Balaji' 'Shakib Al Hasan' 'JH Kallis' 'SP Narine'],1171.4133250899404,72.86488649936963,49
641,548379,1,['M Vijay' 'MEK Hussey' 'SK Raina' 'S Badrinath'],['Harbhajan Singh' 'DS Kulkarni' 'RP Singh' 'SL Malinga'],1146.0386339026604,89.81604512538689,30
642,548379,2,['SR Tendulkar' 'DR Smith' 'RG Sharma'],['SB Jakati' 'BW Hilfenhaus' 'R Ashwin'],1389.1053455729368,63.81471195553911,54
643,548380,1,['M Vijay' 'MEK Hussey'],['Sunny Gupta' 'UT Yadav' 'AD Russell' 'VR Aaron'],927.7395430155534,52.83160521645399,52
644,548380,2,['DPMD Jayawardene' 'DA Warner' 'V Sehwag' 'LRPL Taylor'],['BW Hilfenhaus' 'JA Morkel'],1119.0341508713718,44.34490322345168,46
645,548381,1,['MEK Hussey' 'M Vijay'],['B Lee' 'Shakib Al Hasan' 'SP Narine'],927.7395430155534,69.21450974088422,54
646,548381,2,['MS Bisla' 'G Gambhir' 'JH Kallis'],['BW Hilfenhaus' 'JA Morkel' 'R Ashwin'],1003.9952490960095,71.2315011765996,56
647,597998,1,['UBT Chand' 'DPMD Jayawardene' 'DA Warner' 'MC Juneja'],['B Lee' 'JH Kallis' 'L Balaji' 'SP Narine'],806.744847053365,68.67750811951667,45
648,597998,2,['MS Bisla' 'G Gambhir' 'JH Kallis'],['IK Pathan' 'A Nehra' 'UT Yadav'],1003.9952490960095,82.30637052772794,46
649,597999,1,['CH Gayle' 'TM Dilshan' 'V Kohli' 'MA Agarwal'],['MG Johnson' 'MM Patel' 'JJ Bumrah' 'JDP Oram'],1472.136735343553,57.11094481157532,31
650,597999,2,['RT Ponting' 'SR Tendulkar'],['JD Unadkat' 'DT Christian' 'R Vinay Kumar' 'M Muralitharan'],506.7468113034691,61.30930647062929,38
651,598000,1,['PA Reddy' 'PA Patel' 'KC Sangakkara'],['MN Samuels' 'B Kumar' 'AB Dinda'],643.9906216109729,63.19337186049057,38
652,598000,2,['RV Uthappa' 'MK Pandey'],['DW Steyn' 'I Sharma' 'NLTC Perera'],1688.4187190467549,60.45164135541588,27
653,598001,1,['MDKJ Perera' 'AM Rahane' 'R Dravid'],['IK Pathan' 'A Nehra' 'UT Yadav' 'AD Russell'],846.5147313820768,77.12520275219177,45
654,598001,2,['DA Warner' 'UBT Chand' 'DPMD Jayawardene'],['S Badree' 'S Sreesanth'],1047.5790569098172,29.0847037501644,39
655,598002,1,['RT Ponting' 'SR Tendulkar' 'KD Karthik' 'RG Sharma'],['DP Nannes' 'AS Rajpoot'],1246.5176192464514,30.31200699195982,41
656,598002,2,['MEK Hussey' 'M Vijay' 'SK Raina' 'DJ Bravo'],['MG Johnson' 'MM Patel' 'Harbhajan Singh'],1155.159518728311,73.06880172464858,36
657,598003,1,['RV Uthappa' 'MK Pandey' 'TL Suman' 'MN Samuels'],['P Kumar' 'RJ Harris' 'Azhar Mahmood' 'P Awana'],944.2824026855698,46.09424300222394,24
658,598003,2,['AC Gilchrist' 'Mandeep Singh' 'M Vohra'],['B Kumar' 'AB Dinda' 'AD Mathews'],655.4032650059568,69.18223189228995,56
659,598004,1,['CH Gayle' 'TM Dilshan' 'V Kohli' 'KK Nair'],['DW Steyn' 'GH Vihari' 'I Sharma' 'Ankit Sharma'],1393.645750733469,47.085170640366464,40
660,598004,2,['PA Reddy' 'PA Patel' 'CL White' 'GH Vihari'],['JD Unadkat' 'MC Henriques' 'M Kartik'],450.88876230340315,52.33684982737475,37
661,598004,3,['NLTC Perera' 'CL White'],['R Vinay Kumar'],309.38846048278066,79.1259303794711,20
662,598004,4,['CH Gayle' 'V Kohli'],['DW Steyn'],2234.976773094165,77.1594164400312,15
663,598005,1,['SR Watson' 'AM Rahane' 'R Dravid'],['B Lee' 'Mohammed Shami' 'SP Narine'],1334.1078532440781,76.28822733967769,35
664,598005,2,['MS Bisla' 'G Gambhir' 'JH Kallis' 'MK Tiwary'],['S Sreesanth' 'SW Tait' 'R Shukla' 'KK Cooper'],927.9680623490965,28.789343515795217,40
665,598006,1,['RT Ponting' 'SR Tendulkar' 'KD Karthik' 'RG Sharma'],['IK Pathan' 'A Nehra' 'M Morkel' 'UT Yadav'],1246.5176192464514,77.23020859860304,38
666,598006,2,['UBT Chand' 'DPMD Jayawardene' 'DA Warner' 'MC Juneja'],['Harbhajan Singh' 'SL Malinga' 'MG Johnson'],806.744847053365,91.1728498940763,46
667,598007,1,['Mandeep Singh' 'AC Gilchrist' 'M Vohra' 'DJ Hussey'],['DP Nannes' 'AS Rajpoot' 'CH Morris'],629.2563677335033,43.081495276088454,43
668,598007,2,['M Vijay' 'MEK Hussey'],['P Kumar' 'RJ Harris' 'Azhar Mahmood' 'P Awana'],927.7395430155534,46.09424300222394,38
669,598008,1,['MS Bisla' 'G Gambhir' 'JH Kallis'],['MC Henriques' 'RP Singh' 'JD Unadkat' 'M Muralitharan'],1003.9952490960095,59.14326532610182,44
670,598008,2,['CH Gayle' 'MA Agarwal' 'V Kohli'],['R McLaren' 'JH Kallis' 'SP Narine'],1798.82436890823,67.67697214626185,43
671,598009,1,['MDKJ Perera' 'R Dravid' 'AM Rahane'],['B Kumar' 'AB Dinda' 'AD Mathews' 'R Sharma'],846.5147313820768,61.37441901725667,44
672,598009,2,['RV Uthappa' 'AJ Finch' 'LRPL Taylor'],['Harmeet Singh' 'S Sreesanth' 'JP Faulkner' 'KK Cooper'],1066.5872393613574,37.1099987817031,64
